ID,Name
1561,Maltby
1562,Lynde
1563,Lynn
1564,Lyon
1565,Maag
1566,"Maccubbin, Mackubin"
1567,Macgill
1568,Macgregor
1569,Mack
1570,Mackenzie
1571,Mackoon
1572,MacNaughton
1573,Macomber
1574,Macey
1575,Maddox
1576,Manchester
1577,"Madley, Madeley"
1578,Madison
1579,"Magee, McGee"
1580,Magruder
1581,Makepeace
1582,Maker
1583,Mallory
1584,Manley
1585,Leavitt
1586,Manlove
1587,Mann
1588,Manney
1589,Manning
1590,Mansfield
1591,Manton
1592,Marble
1593,Marbury
1594,March
1595,Maree
1596,Lecke
1597,Marriott
1598,Marim
1599,Maris
1600,Marr
1601,Marriner
1602,Marsh
1603,Marshall
1604,Marsham
1605,Leffingwell
1606,Marsden
1607,Martin
1608,Marvel
1609,Leftwich
1610,Lightfoot
1611,Marvin
1612,Luce
1613,Lowber
1614,Low
1615,Maryland
1616,Lovett
1617,Mason
1618,Massachusetts
1619,Massey
1620,Massie
1621,Luckie
1622,Masten
1623,Mather
1624,Mathews
1625,Matson
1626,Mattison
1627,Maugham
1628,Maulden
1629,Mauleverer
1630,Maull
1631,Mauzy
1632,Maverick
1633,"McElwee,McKelvie"
1634,McCright
1635,McCoy
1636,Maxwell
1637,McCormick
1638,McKelvie
1639,McCluskey
1640,Ludden
1641,May
1642,Mayhew
1643,Mayhem
1644,Maynard
1645,Mayo
1646,McAllister
1647,McAnley
1648,McAntier
1649,McFarland
1650,McCain
1651,McCamant
1652,McCarty
1653,McCabe
1654,McClane
1655,McClary
1656,McClelland
1657,McClenahan
1658,McClintock
1659,McClure
1660,McClyment
1661,McConnell
1662,McCrea
1663,McCrellis
1664,McCullough
1665,McCune
1666,McCutcheon
1667,McDonough
1668,McFadden
1669,McDougall
1670,McDowell
1671,McEwen
1672,McFeeters
1673,McFerran
1674,McGaughey
1675,McGaw
1676,McGlathery
1677,McGrady
1678,McGregor
1679,McGuffey
1680,McHenry
1681,McIntosh
1682,McIntyre
1683,McKean
1684,McKee
1685,McKennan
1686,McKisick
1687,McKown
1688,McLaflan
1689,McLane
1690,McLaren
1691,McMeens
1692,"McMillan, McMillin"
1693,McMorrie
1694,McMullen
1695,McNair
1696,McNeely
1697,McNeil
1698,McPherson
1699,McSparran
1700,McPike
1701,McQueen
1702,Meade
1703,Means
1704,Mease
1705,Medbury
1706,Medford
1707,"Meeks, Mix"
1708,Meigs
1709,Mellen
1710,Mellish
1711,Melson
1712,Melville
1713,Melvin
1714,Mercer
1715,Merchant
1716,Meredith
1717,"Meriweather, Merriwether"
1718,Merriam
1719,Merrill
1720,Merriman
1721,Merritt
1722,Merry
1723,Merwin
1724,Meserve
1725,Micheaux
1726,Michener
1727,Miers
1729,Mifflin
1730,Milburn
1731,Milby
1732,Mildmay
1733,Miller
1734,Milles
1735,Milligan
1736,"Millikin, Mullica, Mulliken"
1737,Millington
1738,Minner
1739,Minor
1740,Minott
1741,Mitchell
1742,Mitten
1743,Mockbee
1744,"Moffett, Moffit"
1745,Mohun
1746,Mollison
1747,Monk
1748,"Monroe, Munroe"
1749,Montfort
1750,Monett
1751,Molliston
1752,Moore
1753,Moorecock
1754,Moran
1755,Morey
1756,Morfit
1757,Morgan
1758,Montgomery
1759,Moriarte
1760,Morrill
1761,Nanna
1762,Morris
1763,Morrison
1764,Morrow
1765,Morse
1766,Morsell
1767,Morton
1768,Nash
1769,Moseley
1770,Moses
1771,Mosher
1772,Mott
1773,Moulton
1774,Mowbray
1775,Mower
1776,Moyce
1777,Muchmore
1778,Mulford
1779,Mumford
1780,Mumdorf
1781,Muncy
1782,Mundy
1783,Murdock
1784,Munson
1785,Murphey
1786,"Murray, Murrey"
1787,Murrin
1788,Musgrave
1789,Musick
1790,Muzzy
1791,Mylam
1792,Mylward
1793,"Nabour, Narbaugh"
1794,Nalle
1795,Naylor
1796,"Neal, Neale, Neele"
1797,Needham
1798,Neely
1799,Neeper
1800,Nelson
1801,Nesmith
1802,New Hampshire
1803,Newcomb
1804,Naudain
1805,Niles
1806,New Jersey
1807,"Newland, Newlin"
1808,Newman
1809,Newmarch
1810,Newton
1811,New York
1812,Nickerson
1813,Newell
1814,"Nice, Nuce, Nyce"
1815,Nicholas
1816,Noel
1817,"Nicholls, Nichols, Nicolls"
1818,Nicholson
1819,Nolan
1820,Nixon
1821,Noble
1822,Nock
1823,Norcutt
1824,Norman
1825,North Carolina
1826,Northwick
1827,Norton
1828,Norwood
1829,Nowland
1830,Noyes
1831,Nugent
1832,Nute
1833,Numbers
1834,Offutt
1835,Nuthall
1836,Nutkins
1837,Ogden
1838,Nutter
1839,Oglebee
1840,Nutting
1841,Nye
1842,"Oak, Oakes"
1843,Oakley
1844,Oakman
1845,Obrisset
1846,Odell
1847,Odding
1848,Offley
1849,Ogle
1850,Oldfield
1851,Oldham
1852,Oldridge
1853,Olds
1854,Olin
1855,Oliphant
1856,Oliver
1857,Oller
1858,Olmstead
1859,Opdyke
1860,Oram
1861,Ohio
1862,Orcutt
1863,Ordway
1864,Orem
1865,Orme
1866,Orms
1867,Ormsbee
1868,Orne
1869,Orr
1870,"Orrick, Orricks"
1871,Orrock
1872,Orton
1873,Osbaldiston
1874,"Osborne, Osbourne"
1875,Osgood
1876,Osten
1877,Otey
1878,Otis
1879,Outerbridge
1880,Outten
1881,"Owen, Owens"
1882,Payne
1883,Overton
1884,Owings
1885,Paca
1886,Packard
1887,Packer
1888,Paddock
1889,Palmer
1890,Parent
1891,Parham
1892,"Parish, Parris"
1893,"Paine, Payne"
1894,Parker
1895,Page
1896,Parkhurst
1897,Parkman
1898,Parmelee
1899,Parr
1900,Parrott
1901,Parry
1902,Parsons
1903,Partridge
1904,Parvis
1905,Pasco
1906,Patch
1907,Patchen
1908,Patrick
1909,"Patten, Patton"
1910,Palsgrave
1911,Patterson
1912,Paul
1913,Paxton
1914,Rolle
1915,Paynter
1916,Payson
1917,Payzant
1918,Peabody
1919,Peacock
1920,Pearce
1921,Pearl
1922,Peckham
1923,Peebles
1924,Peele
1925,Pelham
1926,Pancoast
1927,Pell
1928,Penfield
1929,Pendleton
1930,Penn
1931,Pennell
1932,Pengry
1933,Penniman
1934,Pennington
1935,Phelps
1936,Pennock
1937,Pennsylvania
1938,Phettiplace
1939,Ponder
1940,Peppard
1941,Pepper
1942,Preble
1943,Prence
1944,Percival
1945,Perkins
1946,Perley
1947,"Perrine, Prine"
1948,Perry
1949,Pershing
1950,Peters
1951,Peterson
1952,"Pettee, Petty"
1953,Pettigrew
1954,Pettingill
1955,Pettit
1956,Petts
1957,Pettus
1958,Pettyjohn
1959,Peyton
1960,Philbrick
1961,Phillips
1962,Prescott
1963,Philpott
1964,Phipps
1965,Pickard
1966,Pickup
1967,Pierce
1968,Pierpont
1969,Piggott
1970,Pike
1971,Stayton
1972,Pilling
1973,Pinckney
1974,Pindell
1975,Pitts
1976,Plantagent
1977,Platel
1978,Plater
1979,Platt
1980,Pleasanton
1981,Plowden
1982,Plumley
1983,Plummer
1984,Pocock
1985,Preston
1986,"Poland, Polden"
1987,Polk
1988,Quincy
1989,Pride
1990,Priest
1991,Pollard
1992,"Pollet, Pollitt"
1993,Pollock
1994,Pomeroy
1995,Pond
1996,Poole
1997,Poor
1998,Pope
1999,Popplewell
2000,Quisenberry
2001,Porter
2002,"Porteus, Portis"
2003,Posey
2004,Post
2005,Pottenger
2006,Potter
2007,Pottle
2008,Potts
2009,Poulter
2010,Pritchett
2011,Powell
2012,Powers
2013,Pownall
2014,Poythress
2015,Pratt
2016,Pray
2017,Presbury
2018,Prettyman
2019,Prew
2020,Price
2021,Prigg
2022,Prince
2023,Pringle
2024,Prior
2025,Proby
2026,Proctor
2027,Proudfoot
2028,Province
2029,Pugh
2030,Pulsifer
2031,Pumphrey
2032,Punderson
2033,Purchas
2034,Purdy
2035,"Purefay, Purefoy"
2036,Purviance
2037,Purnell
2038,Pusey
2039,Register
2040,Putnam
2041,Pyle
2042,"Quenally, Quinley, Quenley,Kennelly, Kenley"
2043,Quimby
2044,Ragland
2045,Ragsdale
2046,Raines
2047,Rainey
2048,Ralston
2049,Ruston
2050,Rambo
2051,"Ramsay, Ramsey"
2052,Ramsdell
2053,Rand
2054,Rea
2055,Randall
2056,Randolph
2057,Rankin
2058,Ransom
2059,Reagan
2060,Reape
2061,"Ratcliff, Radcliff"
2062,Rawlings
2063,Rawson
2064,Rayfield
2065,Raymond
2066,Record
2067,Redaway
2068,"Reading, Redden"
2069,Remey
2070,"Read, Reed, Reid"
2071,Reeder
2072,Reeves
2073,Reginolles
2074,Remick
2075,Remington
2076,Renshaw
2077,Revell
2078,Ring
2079,Reybold
2080,Reynolds
2081,"Rhoades, Roads"
2082,Rhode Island
2083,Ricand
2084,Rice
2085,Ripley
2086,Rich
2087,Rust
2088,Roulstone
2089,Rotsey
2090,Risley
2091,Richards
2092,Richardson
2093,Richbell
2094,Richie
2095,Richmond
2096,"Rickards, Rickers"
2097,Ridgate
2098,Ridgely
2099,Rudd
2100,Rigge
2101,Salling
2102,"Riggen, Riggin"
2103,Riker
2104,Rittenhouse
2105,Saltmarsh
2106,Roach
2107,Roane
2108,"Robarts, Roberts"
2109,Roe
2110,Robertson
2111,Rodney
2112,"Robins, Robbins"
2113,Robinson
2114,Sappington
2115,Sargent
2116,Robson
2117,Roche
2118,Rockefeller
2119,Rockhold
2120,Rockwood
2121,"Rodgers, Rogers"
2122,Rodman
2123,Rolfe
2125,Shipley
2126,Roman
2127,Roosa
2128,Root
2129,Rootes
2130,Rothwell
2131,Roscoe
2132,Rosenmiller
2133,Ross
2134,Severance
2135,Rotheram
2136,Rousby
2137,Rouse
2138,Rowe
2139,Royce
2140,Rowland
2141,Severson
2142,Shakespeare
2143,Shand
2144,Rucker
2145,Rowley
2146,Rue
2147,Ruffin
2148,Ruggles
2149,Rumery
2150,Rundlett
2151,Rupp
2152,Shryock
2153,Russell
2154,Ruth
2155,Rutherford
2156,Rutter
2157,Ryder
2158,Ryerson
2159,Sabin
2160,Safford
2161,Sage
2162,St. Clair
2163,St. John
2164,Salkeld
2165,Snyder
2166,"Salmon, Salmond"
2167,Sampson
2168,"Sandborn, Sanborn"
2169,Sands
2170,Sanford
2171,Sanger
2172,Sankey
2173,Sartell
2174,"Satcher, Sotcher"
2175,Sater
2176,Satterfield
2177,Satterthwaite
2178,Shuler
2179,Sikes
2180,"Salisbury, Saulsbury"
2181,Sibley
2182,Silket
2183,Savage
2184,"Savel, Savil"
2185,Saunders
2186,Savory
2187,Sawtell
2188,Sawyer
2189,Saxon
2190,Saybrook
2191,Scarborough
2192,Scattergood
2193,Schermerhorn
2194,Schoonmaker
2195,Schofield
2196,"Schot, Schut"
2197,Schutt
2198,Scotland
2199,Sheffield
2200,Simonton
2201,Scott
2202,Scribner
2203,Scripture
2204,"Scrope, Scroup"
2205,Scudder
2206,Seabury
2207,Seagrove
2208,Seaman
2209,Sears
2210,Seaver
2211,Seavey
2212,Sebastian
2213,Seeds
2214,Seely
2215,Sefton
2216,Segrave
2217,Selby
2218,Selleck
2219,Sellers
2220,Sinclair
2221,Semans
2222,Settle
2223,Sevier
2224,Seward
2225,Sewell
2226,Seymour
2227,Simpler
2228,Shankland
2229,Shanks
2230,Shannon
2231,Sharp
2232,Sharpless
2233,Shattuck
2234,Shaw
2235,Shelby
2236,Shelley
2237,Sheldon
2238,Shepherd
2239,Sherburne
2240,Sherman
2241,Sherwood
2242,Sherz
2243,Schinkels
2244,Shipman
2245,Skipper
2246,Shires
2247,Shirley
2248,Shivers
2249,Shockley
2250,Short
2251,Skipworth
2252,Shortridge
2253,Shumway
2254,Shunk
2255,Shurmer
2256,Sias
2257,Sill
2258,Simmons
2259,Sims
2260,Simonson
2261,Simpson
2262,Singletary
2263,Sipple
2264,Southold
2265,Sisson
2266,Skiff
2267,"Skillen, Skilling"
2268,Skinner
2269,Slade
2270,Slagle
2271,Slaughter
2272,"Slecht, Sleght"
2273,Sleeper
2274,Sloan
2275,Slocum
2276,Sloper
2277,"Sly, Slye"
2278,"Smack, Smock"
2279,Smalley
2280,Smallwood
2281,Smiley
2282,Smith
2283,Snowden
2284,Smith
2285,Snead
2286,Snell
2287,Snow
2288,Somerie
2289,Somerly
2290,Somers
2291,"Somervell, Somervillee"
2292,Soper
2293,Sterling
2294,Sorden
2295,Soule
2296,Spackman
2297,Spalding
2298,Sparks
2299,Sparrow
2300,Spaulding
2301,Spear
2302,"Spelman, Spilman"
2303,Spence
2304,Spencer
2305,Southworth
2306,Spicer
2307,Spier
2308,Spink
2309,Spofford
2310,Spooner
2311,Sprigg
2312,Springer
2313,Sproat
2314,Sproul
2315,Squibb
2316,Squire
2317,Staats
2318,Stackhouse
2319,Stanley
2320,Stansbury
2321,Springs
2322,Stansfield
2323,Stanton
2324,Stapp
2325,Starbuck
2326,Stark
2327,Starkweather
2328,Starr
2329,"Starling, Sterling"
2330,Stearns
2331,Stebbins
2332,Stedman
2333,Steel
2334,Steelman
2335,Steen
2336,Steptoe
2337,"Stephens, Stevens"
2338,Spotswood
2339,"Stephenson, Stevenson"
2340,"Stewart, Stuart"
2341,Stover
2342,Stetson
2343,Stidham
2344,Sterrett
2345,Sprague
2346,Stiles
2347,Stille
2348,Stillwell
2349,Stimson
2350,Stites
2351,Symmes
2352,Stith
2353,Stockton
2354,Stockwell
2355,Stodder
2356,Stitson
2357,"Stockley, Stokely"
2358,Stone
2359,Stoner
2360,Stoops
2361,Storer
2362,Story
2363,Stout
2364,Stoughton
2365,Stoutenburgh
2366,Stoval
2367,Stowell
2369,Stratton
2370,Streame
2371,Stockbridge
2372,Street
2373,Standish
2374,Stacy
2375,Streeter
2376,Strickland
2377,Strider
2378,Stringer
2379,Strong
2380,Strother
2381,Stroud
2382,Stubbs
2383,Sturdy
2384,"Swan, Swann"
2385,Sudler
2386,Sugars
2387,Sumner
2388,Sutcliffe
2389,Sutherland
2390,Swain
2391,Swasey
2392,Sweet
2393,"Sweatman, Sweetman"
2394,Swett
2395,Swift
2396,Sydenham
2397,Sykes
2398,Sylvester
2399,Tabb
2400,Taber
2401,Tabler
2402,Taft
2403,Taggart
2404,Talbot
2406,Talley
2407,Talmadge
2408,Tanner
2409,"Tappan, Tappen"
2410,Tarbox
2411,Tasker
2412,Tate
2413,Tatman
2414,Strachan
2415,Tatnall
2416,Tayloe
2417,Taylor
2418,TenBroeck
2419,Tennant
2420,Stradley
2421,Tazewell
2422,Teague
2423,Teeter
2424,Temple
2425,Tempest
2426,Tenny
2427,Tennyson
2428,Terhune
2429,Terrett
2430,Terrill
2431,Thacker
2432,Thatcher
2433,Thaxter
2434,Tharp
2435,Thayer
2436,Thomas
2437,"Thompson, Thomson"
2438,Terry
2439,Teter
2440,Thorn
2441,Thornburg
2442,Thornton
2443,Thoroughgood
2444,Thorp
2445,Thrasher
2446,Threlkeld
2447,Throckmorton
2448,Throop
2449,Thruston
2450,Thurber
2451,Thurlow
2452,Thurston
2453,Tibbals
2454,Tiernan
2455,Tilden
2456,Tileston
2457,Tilghman
2458,Tillotson
2459,"Tilney, Tylney"
2460,"Tilson, Tileson"
2461,Tilton
2462,Tindall
2463,Tilley
2464,Tingle
2465,Tinker
2466,Tinkham
2467,Tisdale
2468,Titcomb
2469,Todd
2470,Tolman
2471,Tomkies
2472,Tomlin
2473,Tomlinson
2474,Timberlake
2475,Tompkins
2476,Toogood
2477,Torrey
2478,Tourtelotte
2479,Tower
2480,Towle
2481,Towne
2482,Townley
2484,"Townsend, Townshend"
2485,Towson
2486,Tracy
2487,Traine
2488,Trask
2489,Travers
2490,Travis
2491,Timanus
2492,Treadway
2493,Treat
2494,Trego
2495,Trible
2496,Trimble
2497,"Tripp, Trippe"
2498,Trott
2499,Trotter
2500,Trowbridge
2501,True
2502,Truitt
2503,Twombly
2504,Truman
2505,Trumbull
2506,Trussell
2507,Tucker
2508,Tudor
2509,Tuffnell
2510,Tufts
2511,Tunstall
2512,Tupper
2513,Turloar
2514,Turner
2515,Turpin
2516,Turton
2517,Tull
2518,Tuttle
2519,Twentyman
2520,Twitchell
2521,Tybout
2522,Tylden
2523,Tyng
2524,Tyson
2525,Ulster
2526,Underwood
2527,Updengraff
2528,Upshur
2529,Upson
2530,Utley
2531,Utterback
2532,Uzzell
2533,Upton
2534,Vail
2535,Valandigham
2536,Valentine
2537,Vallean
2538,VanBebber
2539,VanBorsum
2540,VanBuren
2541,VanBurkelow
2542,VandeMerck
2543,Vandeford
2544,Urann
2545,"Vandiver, Vendevere"
2546,Sweetsir
2547,VanDyke
2548,VanEltin
2549,VanHorn
2550,Vaneman
2551,VanLear
2552,VanLeuvenigh
2553,VanMeter
2554,Vannerson
2555,VanOver
2556,VanRantz
2557,VanWinkle
2558,VanRensselaers
2559,Vansyckel
2560,VanTassell
2561,VanTilburgh
2562,VanWagenen
2563,Varnum
2564,Vassall
2565,Vastine
2566,Vane
2567,Vaughan
2568,Vaulx
2569,Vawter
2570,Veach
2571,Veazey
2572,Vedder
2573,Venable
2574,Ventrus
2575,Vermont
2576,Vernon
2577,VerPlanck
2578,Vesey
2579,Vetch
2580,Viall
2581,"Stow, Stowe"
2582,Vickers
2583,Vickery
2584,Vinal
2585,Vincent
2586,Vining
2587,Vinson
2588,Vinton
2589,Virdin
2590,Virginia
2591,Wyer
2592,Swallow
2593,Vose
2594,Swenson
2595,Sutphen
2596,Voshell
2597,Vowles
2598,Waddlelowe
2599,Wade
2600,Wainwright
2601,Waite
2602,Wakefield
2603,Wakeman
2604,Walbridge
2605,Wale
2606,Wales
2607,Walford
2609,Walker
2610,Wallace
2611,Waller
2612,Walliams
2613,Wallis
2614,Wallop
2615,Walmesley
2616,Wardsworth
2617,Waln
2618,Walshe
2619,Walston
2620,Walters
2621,Waltham
2622,Walton
2623,Wanton
2624,Waples
2625,Ward
2626,Wardell
2627,Warden
2628,Wardman
2629,Wardner
2630,Ware
2631,Warfield
2632,Waring
2633,Warren
2634,"Wyeth, Wyman"
2635,Warrick
2636,Warriner
2637,Warrington
2638,Sutton
2639,Wyman
2640,Sturgis
2641,Washburn
2642,Washington
2643,Waterhouse
2644,Waterman
2645,Waters
2646,Watkins
2647,Watson
2648,Wattles
2649,Watts
2650,Waugh
2651,Way
2652,Sturtevant
2653,Wayland
2654,Webber
2655,Wedge
2656,Weed
2657,Weeden
2658,Weeks
2659,Weld
2660,"Welles, Wells"
2661,Welsh
2662,Welton
2663,Wemyss
2664,"Wenlock, Winlock"
2665,Wentworth
2666,Wesley
2667,Wescott
2668,West
2669,West Virginia
2670,Wetherbee
2671,Wethered
2672,Whann
2673,Wharton
2674,Whatlocke
2675,Wheat
2676,Wheaton
2677,Wheeler
2678,Wheelwright
2679,Whipple
2680,White
2681,Whittemore
2682,Whiton
2683,Whitecotton
2684,Whitehead
2685,Whiteley
2686,Whiteside
2687,Whitman
2688,Whitfield
2689,Whitford
2690,Whiting
2691,Whitmarsh
2692,Whitmore
2693,Whitney
2694,Whittier
2695,Whittingham
2696,Whittle
2697,Whittlesea
2698,"Wickes, Wix"
2699,Wickliffe
2700,Wight
2701,Wigglesworth
2702,Wilbur
2703,Wilcombe
2704,Wilcox
2705,Wilgus
2706,"Wilhite, Wilheit"
2707,Wilkins
2708,Willett
2709,Willey
2710,Williams
2711,Wiley
2712,Wilder
2713,Wild
2714,Williamson
2715,Willoughby
2716,Wilmarth
2719,Willard
2720,Wilkinson
2721,Willis
2722,Willing
2723,Winchester
2724,Winder
2726,Windsor
2727,Winebrener
2728,Wines
2729,Wing
2730,Wingate
2731,Wingfield
2732,"Winn, Wynne"
2733,Winship
2734,Winslow
2735,Winston
2736,Winter
2737,Winterbottom
2738,Winthrop
2739,Wise
2740,Wistar
2741,Wiswall
2743,Wollaston
2744,Unquety
2745,Wolcott
2746,Wolterton
2747,Unthank
2748,Wood
2749,Woodbury
2750,Woodcock
2751,Woodcraft
2752,Woodford
2753,Woodhull
2754,Woodland
2755,Woodley
2756,Woodman
2757,Woodruff
2758,Weston
2759,Woodworth
2760,Woolchurch
2761,Wooldridge
2762,Woolford
2763,Woolley
2764,Wootten
2765,Wotton
2766,Worden
2767,Worley
2768,Worman
2769,"Worrill, Worrell"
2770,Worth
2771,Worthington
2772,Wright
2773,Delafield
2774,Delamater
2775,"Wroughten, Wroughten"
2776,Wyatt
2777,Wyche
2778,Wyckloff
2779,Wynkoop
2780,Yancey
2781,Yard
2782,Yarnell
2783,Yates
2784,Yeardley
2785,Yeatman
2786,Yeaton
2787,Bennett
2790,Bennett
2791,Acton
2792,Adair
2793,Albini
2795,Allbee
2796,Allee
2797,Armstrong
2798,Backers (Backus)
2799,Balch
2800,Balcom
2801,Ballister
2802,Banning
2803,Barstow
2804,Bartholomew
2805,Battell
2807,Beavens
2808,Benjamin
2809,Yeo
2810,Benjamin
2811,Biddle
2812,Bidfield
2813,Alcock
2814,Blansham
2815,Blay
2816,Boist
2818,Boone
2819,Booth
2821,Boude
2823,Bowers
2824,Bowes
2825,Bowie
2826,Boxley
2827,Boyce
2828,Bradford
2829,Bradshaw
2830,Breed
2831,Breese
2832,Brittingham
2833,Broad
2834,Browning
2835,Broxson
2836,Bryant
2837,Buffington
2838,Buffum
2839,Buckworth
2840,Burbank
2841,Burbridge
2842,Burlingame
2843,Burnett
2844,Bushnell
2846,Cabell
2847,Cadman
2848,Calkins
2849,Callender
2850,Downs
2851,"Deyo, Deyon"
2852,Doughty
2853,Dockery
2854,Dodd
2855,Dodge
2856,Bryan
2858,Chaplin
2859,Duty
2860,Dwyer
2861,Dyer
2862,Dysart
2864,Eamas
2865,Earle
2866,Edmondson
2867,Edmunds
2868,Egerton
2869,Embry
2870,Ensor
2871,Enston
2872,Epley
2873,Esselstein
2874,Estabrook
2875,Everhardt
2876,Farrington
2877,Farwell
2878,Faunce
2879,Fauntleroy
2880,Fenno
2881,Fenton
2882,Fine
2883,Firman
2884,Fish
2885,Fleetwood
2886,Follansbee
2887,Foraker
2888,Force
2889,Ford
2890,Foulks
2891,Gallaudet
2892,Galley
2893,Gildersleeve
2894,Gill
2895,Grisell
2896,Guillow
2897,Gumm
2898,Gunby
2899,Hambleton
2900,Hamblin
2901,Hamline
2902,Hanford
2903,Hanna
2904,Hasbrouck
2905,Hawes
2906,Hayden
2907,Hayes
2908,Heard
2909,Heath
2910,Heaton
2911,Hereford
2912,Heritage
2913,Higbee
2914,Higgins
2915,Hodsdon
2916,Hogg
2917,Holcomb
2918,Holden
2919,Hounsfield
2920,House
2921,Hume
2922,How
2923,Howard
2924,Hulings
2925,Hull
2927,Irons
2928,Irvine
2929,Irwin
2930,Isham
2931,Israel
2932,Ives
2933,Jamar
2934,James
2935,Janvier
2936,Jaqueline
2937,Jewett
2938,Job
2939,Joy
2940,Joyer
2941,Judd
2942,Keys
2943,Kling
2944,Knapp
2945,Lane
2946,Lang
2947,Langdon
2948,Langton
2949,Meacham
2950,McKenny
2951,McKinley
2952,McMasten
2953,McMechen
2954,Mcllvaine
2955,Mendall
2956,Michie
2957,Mendenhall
2958,Merckle
2959,Middleton
2960,Merrick
2961,Merriken
2962,Messenger
2963,Metcalf
2964,Millard
2965,Millechop
2966,Mills
2967,Milwarde
2968,Moody
2969,Nottingham
2970,Norcross
2971,Olcott
2972,Olney
2973,Oosterhout
2974,Pemberton
2975,"Park, Parke"
2976,Pearson
2977,Pease
2978,Peck
2979,York
2980,Zimmerman
2981,Sympkins
2982,Talcott
2983,Taliaferro
2984,Tice
2985,Tidd
2986,Tierce
2987,Titus
2988,Tobey
2989,Tobie
2990,Tully
2991,Tunnell
2992,Woodson
2993,Wroth
2994,Woodward
2995,Tyler
2996,Twyford
2997,Woodhouse
2998,Woodis
2999,Umfreville
3000,Umstead
3001,Witherbee
3002,Withers
3003,Wilbon
3004,Weldon
3005,Witter
3006,Woden
3007,Whitaker
3008,Whitcomb
3009,Wheelock
3010,Weems
3011,Weidman
3012,Weir
3013,Wayman
3014,Webb
3015,Webster
3016,Wedd
3017,Warner
3018,Yardnell
3019,Witherspoon